ID,X273C1,X273C2,X273sh18.2,X273sh18.1,X273sh53.2,X273sh53.1,X379C1,X379C2,X379sh18.2,X379sh18.1
ENSG00000232531,19,23,14,10,13,13,19,41,10,20
ENSG00000236969,40,63,17,31,30,53,40,77,27,47
ENSG00000235235,0,0,1,0,0,0,0,0,1,0
ENSG00000214330,0,0,0,0,0,1,0,0,0,1
ENSG00000237085,0,0,0,0,0,0,0,0,0,0
ENSG00000227497,4,0,0,0,0,0,1,0,0,0
ENSG00000214329,0,0,0,0,0,0,0,0,0,0
ENSG00000226481,0,0,0,0,0,0,0,0,0,0
ENSG00000234898,1,0,1,0,0,1,0,0,1,1
ENSG00000235147,0,0,0,0,0,0,0,0,0,0
ENSG00000223816,0,0,0,0,0,0,0,0,0,0
ENSG00000261522,0,1,1,0,0,1,0,0,4,3
ENSG00000259916,1,0,0,1,0,1,1,0,10,4
ENSG00000237383,0,0,0,0,0,1,0,0,0,0
ENSG00000227265,5,9,13,15,6,5,0,0,0,0
ENSG00000213355,18,24,35,44,15,31,0,0,0,2
ENSG00000234837,0,0,0,0,0,0,0,0,0,0
ENSG00000223564,0,0,0,0,0,0,0,0,0,0
ENSG00000232502,0,0,0,0,0,0,0,0,0,0
ENSG00000235571,0,0,0,0,0,0,0,0,0,0
ENSG00000204717,0,1,0,0,0,0,0,0,0,0
ENSG00000229089,3,3,0,0,0,1,1,1,1,1
ENSG00000212140,0,0,0,0,0,0,0,0,0,0
ENSG00000278631,0,0,0,0,0,0,0,0,0,0
ENSG00000259848,4,0,0,1,0,2,1,0,0,2
ENSG00000163060,1,0,0,0,0,0,1,0,0,2
ENSG00000237055,0,0,0,0,0,1,0,0,0,0
ENSG00000232128,0,0,0,0,0,0,0,0,0,0
ENSG00000233158,0,0,0,0,0,0,0,0,1,0
ENSG00000231331,0,0,0,0,0,0,0,0,0,0
ENSG00000232594,0,0,0,0,0,0,0,0,0,0
ENSG00000233105,0,0,0,0,0,0,0,0,0,0
ENSG00000224585,0,0,0,0,0,0,0,0,0,0
ENSG00000233447,0,0,0,0,0,1,1,0,0,0
ENSG00000235186,0,0,0,0,0,0,0,0,0,0
ENSG00000277591,0,0,0,0,0,1,0,0,0,0
ENSG00000233850,2,2,6,4,4,4,0,4,1,6
ENSG00000172005,157,110,107,162,98,204,31,54,15,32
ENSG00000231062,4,2,3,1,0,3,0,2,0,0
ENSG00000144029,2692,3450,2117,2465,2223,3364,1259,1751,1651,1652
ENSG00000144026,582,784,426,471,520,719,274,352,343,315
ENSG00000275111,275,315,193,222,174,337,152,213,151,168
ENSG00000275768,0,0,0,0,0,0,0,0,0,0
ENSG00000233757,75,73,63,66,38,84,39,36,45,50
ENSG00000155066,89,76,23,46,26,63,35,41,41,30
ENSG00000115041,720,780,519,678,594,1003,131,235,175,251
ENSG00000235129,2,0,2,0,2,1,0,0,0,0
ENSG00000115042,1193,1432,912,1100,964,1491,603,812,795,852
ENSG00000248821,0,0,0,0,0,0,0,0,0,0
ENSG00000233275,0,0,0,0,0,0,0,0,0,0
ENSG00000227120,0,0,0,0,0,0,0,0,0,0
ENSG00000204705,0,0,0,0,0,0,0,0,0,0
ENSG00000277747,0,0,0,0,0,1,0,0,0,0
ENSG00000234903,0,0,0,0,0,0,0,0,0,0
ENSG00000144010,0,0,0,0,0,0,0,0,0,0
ENSG00000238162,0,0,0,0,0,0,0,0,0,0
ENSG00000223917,0,0,0,0,0,0,0,0,0,0
ENSG00000237308,0,0,0,0,0,0,0,0,0,0
ENSG00000224719,0,0,0,0,0,0,0,0,0,0
ENSG00000226185,0,0,0,0,0,0,0,0,0,0
ENSG00000272913,78,103,68,71,61,85,30,45,46,71
ENSG00000229689,74,99,56,60,58,93,28,30,17,25
ENSG00000236431,13,8,6,6,4,10,0,3,1,1
ENSG00000273305,9,14,9,7,16,10,2,4,1,3
ENSG00000233037,1,0,0,0,0,2,0,1,0,0
ENSG00000168992,2,2,1,0,0,1,0,1,0,0
ENSG00000232717,2,0,8,2,1,1,0,0,1,0
ENSG00000274028,0,0,0,0,0,0,0,0,0,0
ENSG00000230083,0,0,0,0,0,0,0,0,0,0
ENSG00000144015,0,0,0,0,0,1,0,0,1,0
ENSG00000236026,0,0,0,0,0,0,0,0,0,0
ENSG00000271003,0,0,0,0,0,0,0,0,0,0
ENSG00000270193,0,0,0,0,0,0,0,0,0,0
ENSG00000204699,0,0,0,0,0,0,0,0,0,0
ENSG00000275497,0,0,0,0,0,0,0,0,0,0
ENSG00000235959,1,0,0,0,0,0,0,0,0,1
ENSG00000236750,0,0,1,1,0,0,0,0,0,0
ENSG00000235584,0,0,0,0,0,0,0,0,0,0
ENSG00000237510,0,0,0,0,0,0,0,0,0,0
ENSG00000232931,238,272,205,166,275,289,168,216,155,159
ENSG00000174501,182,199,139,109,146,207,107,144,133,117
ENSG00000275961,0,0,0,0,0,0,0,0,0,0
ENSG00000231584,139,228,116,144,100,180,40,66,45,45
ENSG00000186281,10,9,5,6,5,10,5,3,2,4
ENSG00000274286,8,3,3,9,14,36,8,2,0,2
ENSG00000188886,2,3,0,1,0,4,0,0,0,2
ENSG00000158050,114,128,103,122,103,164,15,14,19,39
ENSG00000228873,1,1,0,0,0,1,0,0,0,0
ENSG00000084090,5852,6743,4725,5843,5559,8687,4026,5546,4751,5943
ENSG00000204685,170,224,127,157,93,198,94,115,81,153
ENSG00000135956,1443,1606,1029,1282,1120,1864,2036,2861,2153,2838
ENSG00000144021,3116,3713,2388,2947,2524,3772,1910,2666,2510,3294
ENSG00000144028,13683,16929,10730,11979,10990,17139,8775,11633,11858,14028
ENSG00000230747,60,90,33,43,48,69,7,17,9,5
ENSG00000198885,1034,1193,693,1041,803,1346,339,495,280,333
ENSG00000121152,1597,2037,1122,1406,1686,2314,966,1379,809,750
ENSG00000163121,8,3,0,3,2,6,2,0,4,8
ENSG00000235480,10,1,0,3,2,7,2,1,0,7
ENSG00000196843,1227,1561,708,1013,744,1321,778,975,448,901
ENSG00000114982,2150,2402,1505,1864,1277,2202,1306,1788,1468,2009
ENSG00000249715,25,18,24,31,4,21,22,21,14,31
ENSG00000114988,1103,1354,1055,1299,1094,1608,686,844,792,1091
ENSG00000158158,591,771,468,623,556,800,458,556,384,478
ENSG00000264157,2,2,2,3,0,4,1,1,1,0
ENSG00000273265,3,5,2,8,6,9,3,4,5,1
ENSG00000168763,1558,2022,1261,1429,1409,1867,997,1485,1400,1766
ENSG00000163126,19,32,28,22,32,45,13,20,42,26
ENSG00000213337,310,409,277,322,332,391,259,352,300,296
ENSG00000168758,2882,3922,1546,2141,2343,3509,2045,2803,1826,1867
ENSG00000168754,12,4,4,6,4,13,2,7,6,2
ENSG00000274206,0,0,0,0,0,0,0,1,0,0
ENSG00000275094,2,0,0,0,0,3,0,2,0,1
ENSG00000273634,0,0,0,0,0,0,0,0,0,0
ENSG00000248134,0,0,0,0,0,0,0,0,0,0
ENSG00000144188,0,0,0,0,0,0,0,0,0,0
ENSG00000230343,0,0,0,0,0,0,0,0,0,0
ENSG00000236847,1,0,0,1,0,0,0,0,0,1
ENSG00000270748,0,0,0,0,0,0,0,0,0,0
ENSG00000271402,0,0,0,0,0,0,0,0,0,0
ENSG00000204670,0,0,0,0,0,0,0,0,0,0
ENSG00000188383,8,7,4,7,3,1,0,0,0,1
ENSG00000144199,261,329,142,212,164,338,37,70,45,32
ENSG00000279791,7,3,2,2,4,3,1,4,2,1
ENSG00000275655,0,0,0,0,0,1,0,0,0,0
ENSG00000135976,338,367,274,219,257,376,190,269,221,173
ENSG00000277701,2,0,4,1,1,1,1,1,0,0
ENSG00000237837,0,0,0,0,0,0,0,0,0,0
ENSG00000271351,0,0,0,0,0,0,0,0,0,0
ENSG00000276050,0,0,0,0,0,0,0,0,0,0
ENSG00000271015,0,0,0,0,0,0,0,0,0,0
ENSG00000270252,0,0,0,0,0,0,0,0,0,0
ENSG00000271569,0,0,0,1,0,0,0,0,0,0
ENSG00000270450,0,0,0,0,0,0,0,0,0,0
ENSG00000278537,0,0,0,0,0,0,0,0,0,0
ENSG00000270187,0,0,0,0,0,0,0,0,0,0
ENSG00000230606,15,7,5,6,9,9,1,7,4,7
ENSG00000278766,0,1,0,1,0,1,0,0,0,3
ENSG00000196912,157,170,90,119,97,168,88,100,66,71
ENSG00000235833,1,0,0,0,0,0,0,0,0,0
ENSG00000228970,2,2,0,2,0,1,0,0,0,0
ENSG00000135940,2256,3176,2037,2170,2242,3253,1589,2150,1753,2424
ENSG00000115073,2084,2411,1313,1724,1387,2353,1405,1960,1096,1428
ENSG00000228486,188,171,131,171,93,157,110,144,113,148
ENSG00000201806,9,4,7,3,2,4,4,5,3,3
ENSG00000115085,12,4,1,4,4,7,1,5,3,7
ENSG00000075568,2861,3203,2317,2517,2134,3542,4202,5921,4960,6774
ENSG00000235734,9,3,3,10,8,8,7,9,4,15
ENSG00000238719,0,0,0,0,0,1,0,0,0,0
ENSG00000168658,29,38,23,25,13,43,25,26,44,46
ENSG00000231635,0,0,0,0,0,0,0,0,0,0
ENSG00000222000,13,4,9,11,5,17,8,21,24,27
ENSG00000144191,60,28,35,62,45,116,151,194,162,335
ENSG00000227987,1,0,0,2,0,1,5,4,0,1
ENSG00000040933,1261,1550,1305,1256,776,1396,1271,1684,1639,2032
ENSG00000183513,1102,1434,951,1045,993,1635,598,773,710,923
ENSG00000115446,1045,1231,867,991,898,1545,694,884,820,1053
ENSG00000071073,1380,1750,1277,1493,977,1591,265,371,626,759
ENSG00000236564,6,0,0,0,0,2,0,0,0,1
ENSG00000226791,8,16,22,23,11,14,2,1,6,10
ENSG00000201070,0,0,0,0,0,1,1,0,0,0
ENSG00000196872,1000,1745,996,904,927,1277,559,677,239,348
ENSG00000238830,0,0,0,0,0,0,0,0,0,0
ENSG00000135951,89,87,72,96,85,153,40,53,50,41
ENSG00000231822,14,14,5,6,6,9,1,7,10,6
ENSG00000241962,16,18,15,26,12,15,11,20,16,25
ENSG00000273045,9,4,5,10,3,9,4,9,2,5
ENSG00000144182,112,179,92,113,122,167,77,90,73,103
ENSG00000273155,12,9,16,6,9,11,4,1,1,6
ENSG00000158411,609,895,432,556,513,849,306,440,488,451
ENSG00000185414,1302,1689,1181,1287,1265,1830,719,936,871,1058
ENSG00000185674,14,5,9,6,5,14,5,12,10,7
ENSG00000144214,87,54,39,68,49,81,19,36,58,52
ENSG00000115514,569,756,537,629,618,1006,349,465,459,613
ENSG00000158417,5380,6246,4277,5054,4452,7678,3275,4277,4091,5191
ENSG00000135945,1492,1833,1209,1388,1186,1894,951,1391,1140,1345
ENSG00000273306,30,35,23,28,29,23,27,29,21,25
ENSG00000144218,394,403,381,396,345,583,17,43,18,84
ENSG00000230393,6,5,3,9,8,12,0,2,1,0
ENSG00000232084,0,0,0,0,0,6,0,2,0,0
ENSG00000170500,3362,3244,3117,3627,1829,3045,617,817,1033,1134
ENSG00000269383,0,0,0,0,0,0,0,0,0,0
ENSG00000270699,0,0,0,0,0,0,0,0,0,0
ENSG00000115526,1278,1181,1171,1452,1069,1914,551,845,906,1189
ENSG00000238029,0,0,0,2,0,2,0,1,0,0
ENSG00000204640,0,0,0,0,0,0,0,0,0,0
ENSG00000204637,0,0,0,0,0,0,0,0,0,0
ENSG00000115539,828,955,666,869,777,1300,648,841,630,868
ENSG00000227259,0,0,0,0,0,0,1,0,0,0
ENSG00000234988,0,0,1,3,0,0,1,0,1,0
ENSG00000226034,0,0,0,0,0,0,0,0,0,0
ENSG00000234169,0,0,0,1,0,0,0,0,0,0
ENSG00000228488,0,0,0,0,1,0,0,0,0,0
ENSG00000170485,3288,4095,1403,1971,2641,4443,3668,4823,3396,4591
ENSG00000232034,23,32,7,8,26,20,18,39,23,12
ENSG00000230140,11,11,2,1,2,5,7,7,6,7
ENSG00000223947,105,152,41,60,58,118,128,168,83,104
ENSG00000071082,11014,15784,9408,9812,10317,13746,5023,7005,4599,7476
ENSG00000204634,538,576,338,431,362,726,295,442,344,579
ENSG00000271532,4,0,2,1,0,3,0,0,2,1
ENSG00000272902,10,13,7,5,8,14,3,8,1,7
ENSG00000158435,1384,1791,1276,1406,1272,1789,868,1089,910,1093
ENSG00000163162,6,0,0,7,1,11,4,4,4,2
ENSG00000212283,0,0,0,0,0,0,0,0,1,0
ENSG00000264857,2,0,0,0,0,0,1,0,0,0
ENSG00000175874,12,8,2,5,4,7,3,5,3,6
ENSG00000226058,1,0,0,0,0,0,0,0,0,0
ENSG00000196460,2,1,1,1,0,1,1,0,0,0
ENSG00000223826,0,0,0,0,0,0,0,0,0,0
ENSG00000237549,0,0,0,0,0,0,0,0,0,0
ENSG00000232556,0,0,0,0,0,0,0,0,0,0
ENSG00000071054,7067,8792,6579,6789,6056,9229,6716,9197,9395,13130
ENSG00000281162,12,4,1,4,3,12,0,2,0,1
ENSG00000115590,1,0,0,2,1,1,0,2,0,0
ENSG00000115594,10,3,14,15,5,8,2,5,4,7
ENSG00000226925,0,0,0,0,0,0,0,0,0,0
ENSG00000115598,3,0,3,1,0,2,0,0,0,2
ENSG00000205716,0,0,0,0,0,0,0,0,0,0
ENSG00000115602,1,0,0,0,0,2,0,0,0,0
ENSG00000115604,5,7,3,2,9,15,1,0,0,1
ENSG00000236785,0,0,0,0,0,0,0,0,0,0
ENSG00000115607,2,0,0,1,0,1,0,0,0,1
ENSG00000264764,0,0,0,0,0,0,0,0,0,0
ENSG00000236525,0,0,0,0,0,0,0,0,0,0
ENSG00000234389,0,0,0,0,0,0,0,0,0,0
ENSG00000180251,4,4,0,0,0,1,6,0,0,0
ENSG00000115616,27,23,22,16,37,19,3,1,6,4
ENSG00000135953,283,371,283,348,219,365,234,290,502,549
ENSG00000170417,158,151,152,189,118,194,102,133,212,263
ENSG00000277527,1,3,0,1,2,1,0,1,1,0
ENSG00000224095,0,0,1,0,0,0,0,0,0,0
ENSG00000227680,0,0,1,0,0,0,0,0,0,0
ENSG00000224850,0,0,0,0,0,1,0,0,0,0
ENSG00000229209,1,0,1,0,0,0,2,0,1,1
ENSG00000227623,0,0,0,0,0,0,0,0,0,0
ENSG00000236596,0,0,0,0,0,0,0,0,0,0
ENSG00000221849,5,0,0,6,0,2,0,2,0,0
ENSG00000231723,0,0,0,0,0,0,0,0,0,0
ENSG00000232597,0,0,0,0,0,1,0,0,0,0
ENSG00000236141,0,0,0,0,0,0,0,0,0,0
ENSG00000256637,2,1,0,0,2,2,10,16,8,10
ENSG00000273515,0,0,0,0,0,0,0,0,0,0
ENSG00000228968,1,0,0,0,0,0,0,1,0,0
ENSG00000233955,3,0,0,1,0,2,2,1,7,6
ENSG00000227157,6,4,4,6,6,13,10,7,18,7
ENSG00000225765,0,0,0,0,0,2,2,2,0,2
ENSG00000235597,34,23,42,30,25,67,32,47,156,141
ENSG00000234781,2,2,0,0,1,2,0,3,2,5
ENSG00000231626,0,0,0,1,0,0,0,0,0,0
ENSG00000236109,0,0,0,0,0,0,0,0,0,0
ENSG00000230690,0,0,0,0,0,0,2,0,0,5
ENSG00000225669,0,0,0,0,0,0,0,0,0,0
ENSG00000228528,16,9,12,18,5,12,119,179,139,248
ENSG00000279904,0,0,1,0,0,2,1,1,5,13
ENSG00000207249,0,0,0,0,0,0,0,0,1,0
ENSG00000234177,94,96,83,109,63,91,29,28,57,79
ENSG00000213301,0,0,0,1,0,0,0,1,0,0
ENSG00000233639,487,617,537,465,389,552,667,925,749,919
ENSG00000269707,62,87,54,40,69,76,84,133,106,105
ENSG00000198914,4602,5856,4069,4527,2893,4745,7251,10073,8595,11507
ENSG00000239587,2,8,2,3,3,0,2,2,6,4
ENSG00000229743,76,97,66,72,58,79,98,139,164,207
ENSG00000224509,1,1,2,2,3,2,0,0,4,2
ENSG00000135972,794,1099,756,839,809,1183,514,705,666,779
ENSG00000231851,12,30,20,14,22,21,8,7,20,19
ENSG00000226508,14,21,12,14,8,26,34,51,39,44
ENSG00000135973,0,2,4,3,0,4,23,22,42,45
ENSG00000272861,4,2,0,6,5,7,1,4,3,5
ENSG00000135966,1383,1603,1123,1324,1154,1676,810,1047,1047,1099
ENSG00000235319,7,9,4,3,3,10,0,0,2,4
ENSG00000272994,260,392,164,210,265,354,136,196,135,159
ENSG00000135974,927,1060,639,750,591,1076,437,591,572,585
ENSG00000115641,307,356,183,233,285,485,98,114,51,58
ENSG00000238273,6,6,2,3,1,5,1,3,1,1
ENSG00000071051,2303,3052,1688,2005,1510,2317,1885,2445,2161,2693
ENSG00000235522,7,5,1,2,2,4,8,6,2,4
ENSG00000234162,0,0,0,1,0,0,0,0,0,0
ENSG00000119147,11,12,5,22,3,21,0,1,0,0
ENSG00000115652,1221,1522,844,1026,914,1469,767,1093,527,703
ENSG00000233339,1,0,1,0,1,0,0,1,0,1
ENSG00000273595,0,0,0,0,0,0,0,0,0,0
ENSG00000213295,0,0,0,0,0,1,0,0,0,0
ENSG00000224061,0,0,0,0,0,0,0,0,0,0
ENSG00000230353,0,0,0,0,0,0,0,0,0,0
ENSG00000233939,0,0,0,0,0,0,0,0,0,0
ENSG00000227513,0,0,0,0,0,0,0,0,0,0
ENSG00000229682,4,0,0,0,1,5,2,0,0,1
ENSG00000235486,3,0,0,0,0,3,0,1,0,1
ENSG00000240935,0,0,1,0,0,0,0,0,0,1
ENSG00000153165,11,14,10,17,3,18,5,4,4,3
ENSG00000237666,0,0,0,0,0,0,0,1,0,0
ENSG00000254126,2,0,0,0,0,1,0,0,0,0
ENSG00000231505,0,0,0,0,0,0,0,0,0,1
ENSG00000232001,0,0,0,0,0,0,0,0,0,0
ENSG00000214199,7,9,8,4,5,14,9,3,7,7
ENSG00000144057,10,3,4,8,7,18,2,2,1,5
ENSG00000238250,0,0,0,0,0,0,0,0,0,0
ENSG00000227294,0,0,0,0,0,0,0,0,0,0
ENSG00000229360,0,0,0,0,0,0,0,0,0,0
ENSG00000226905,0,0,0,0,0,0,0,0,0,0
ENSG00000229457,2,1,0,0,0,1,0,0,0,0
ENSG00000225588,0,0,2,0,0,0,0,0,0,0
ENSG00000237880,0,0,0,0,0,1,0,0,0,0
ENSG00000224568,1,0,0,0,0,4,0,1,0,1
ENSG00000232991,0,0,0,0,0,0,0,1,0,1
ENSG00000230651,2,0,0,0,0,2,1,1,0,1
ENSG00000196862,3,1,1,0,0,10,0,0,0,0
ENSG00000233494,0,0,0,0,0,0,0,0,0,0
ENSG00000227270,1,0,0,0,0,0,0,1,0,1
ENSG00000237745,1,0,0,0,0,1,0,1,0,0
ENSG00000235325,3,0,0,0,0,0,0,1,0,1
ENSG00000115665,1,1,0,0,0,1,0,0,0,2
ENSG00000231221,0,0,0,2,0,0,0,0,0,0
ENSG00000229890,0,0,0,0,0,1,0,0,0,0
ENSG00000225328,0,0,0,0,0,0,0,0,0,0
ENSG00000236877,0,0,0,0,1,0,0,0,0,0
ENSG00000196228,0,0,0,0,0,0,0,1,0,0
ENSG00000227597,2,0,0,0,0,1,0,0,0,0
ENSG00000198203,10,10,8,5,3,11,2,5,4,0
ENSG00000261209,0,0,0,0,0,1,0,0,0,0
ENSG00000237223,0,0,0,0,0,0,0,0,0,0
ENSG00000271070,0,1,0,0,0,4,1,0,0,0
ENSG00000198075,6,1,5,9,2,10,7,8,4,7
ENSG00000271284,0,0,0,0,0,0,0,0,0,0
ENSG00000135968,1124,1303,847,958,672,1250,497,643,611,836
ENSG00000214184,42,43,30,39,24,54,12,16,5,8
ENSG00000169756,2252,2797,1584,1961,1973,3266,2102,2715,1195,2119
ENSG00000228763,6,6,4,4,6,7,4,7,4,5
ENSG00000233648,0,0,0,0,0,0,0,0,0,0
ENSG00000235644,1,0,1,0,0,2,0,1,0,1
ENSG00000153201,6072,6147,5682,6325,4835,8570,1037,1511,1559,1976
ENSG00000163006,478,567,461,440,461,718,320,395,350,343
ENSG00000227470,18,7,10,3,21,14,6,9,7,12
ENSG00000135960,4,8,2,1,0,1,2,4,0,0
ENSG00000277628,0,0,0,0,0,0,0,0,0,0
ENSG00000259863,90,110,67,58,87,113,50,60,123,68
ENSG00000172985,502,747,560,487,561,644,381,495,905,601
ENSG00000264934,0,2,0,0,0,0,0,0,0,0
ENSG00000228551,0,0,0,0,0,0,0,0,0,0
ENSG00000265965,0,0,0,0,0,0,0,0,0,0
ENSG00000279515,1,0,0,2,0,0,1,0,0,0
ENSG00000186522,1606,2276,1425,1543,1790,2571,1245,1781,1543,1686
ENSG00000237916,8,11,8,8,10,6,8,16,9,3
ENSG00000230696,1,2,0,0,1,2,0,3,1,1
ENSG00000198142,674,715,489,635,602,942,455,568,598,824
ENSG00000230603,1,0,0,0,0,2,0,2,0,1
ENSG00000231099,0,0,0,0,0,0,0,0,0,0
ENSG00000233307,0,0,0,1,0,3,0,0,0,1
ENSG00000233707,0,0,0,0,0,0,0,2,1,0
ENSG00000282033,0,1,0,0,0,0,0,0,0,0
ENSG00000015568,2,4,1,2,3,2,1,3,2,2
ENSG00000256977,0,0,0,0,0,0,0,0,0,0
ENSG00000186148,0,0,0,0,0,0,0,0,0,1
ENSG00000283684,0,1,0,0,0,0,0,0,0,0
ENSG00000240069,0,0,0,0,0,0,0,0,0,0
ENSG00000225108,0,0,0,0,0,1,0,0,0,0
ENSG00000204588,2,0,1,1,0,2,3,1,1,0
ENSG00000235721,0,0,0,0,0,0,0,0,0,0
ENSG00000229730,0,0,0,0,0,0,0,0,0,0
ENSG00000283283,0,0,0,0,0,1,1,0,0,0
ENSG00000283331,0,0,0,0,0,0,0,0,0,0
ENSG00000265682,0,0,0,0,0,0,0,0,0,0
ENSG00000144063,3,0,4,1,0,4,6,12,1,3
ENSG00000264979,0,0,0,0,0,0,0,0,0,0
ENSG00000144061,261,343,229,243,241,386,103,171,126,119
ENSG00000233370,1,0,0,1,0,1,0,0,0,0
ENSG00000175701,537,613,498,578,502,880,263,387,377,456
ENSG00000261760,0,0,0,0,0,0,0,0,1,0
ENSG00000282304,0,0,0,1,0,0,0,0,0,0
ENSG00000282785,0,0,0,0,0,0,0,0,0,0
ENSG00000263881,0,0,0,0,0,0,0,0,0,0
ENSG00000283167,0,0,0,0,0,0,0,0,0,0
ENSG00000226991,1,0,0,0,0,0,0,0,0,0
ENSG00000230650,0,0,0,0,0,0,0,0,0,0
ENSG00000175772,0,0,1,0,1,0,0,0,0,0
ENSG00000226065,0,0,0,0,0,0,0,0,0,0
ENSG00000230596,0,1,0,0,2,1,0,1,0,0
ENSG00000273471,0,0,0,0,0,0,0,0,0,0
ENSG00000184115,0,0,0,0,0,0,0,0,0,0
ENSG00000257207,0,0,0,0,0,0,0,0,0,0
ENSG00000256671,0,0,0,0,0,0,0,0,0,0
ENSG00000227574,0,0,0,0,0,0,0,0,0,0
ENSG00000231583,0,0,0,0,0,0,0,0,0,0
ENSG00000183054,2,1,0,1,2,1,2,0,0,1
ENSG00000231536,0,1,0,0,0,2,0,0,0,1
ENSG00000216867,4,8,5,4,12,11,12,8,3,5
ENSG00000169679,2477,3567,1909,2212,2202,3436,1507,2038,1113,1073
ENSG00000235881,0,1,0,0,0,0,0,1,0,0
ENSG00000153093,18,18,10,14,13,26,1,7,0,8
ENSG00000236330,1,1,3,1,0,2,0,3,0,3
ENSG00000204581,2,8,3,2,4,1,0,2,2,0
ENSG00000153094,599,839,679,715,715,996,484,736,1092,1403
ENSG00000230499,21,13,9,13,7,22,5,6,12,11
ENSG00000172965,552,584,476,555,488,862,238,318,358,439
ENSG00000227992,33,30,18,23,24,48,12,29,29,43
ENSG00000271590,6,5,13,8,7,9,3,8,14,12
ENSG00000229118,0,1,0,0,0,0,0,0,0,0
ENSG00000270190,2,2,1,1,2,3,0,0,2,1
ENSG00000226928,5,1,0,0,0,4,1,1,1,7
ENSG00000266139,0,0,0,0,0,0,1,0,0,1
ENSG00000279191,9,8,6,4,6,12,7,7,16,11
ENSG00000223973,0,0,0,1,1,3,0,2,0,0
ENSG00000280878,0,0,0,1,0,1,1,1,0,1
ENSG00000240350,1,0,1,0,1,1,1,1,3,0
ENSG00000224959,2,3,0,3,5,5,1,2,2,1
ENSG00000271635,0,0,0,0,0,0,0,0,0,0
ENSG00000225744,0,0,0,1,0,2,1,1,0,0
ENSG00000237583,0,0,1,0,0,0,1,0,0,1
ENSG00000227842,0,2,0,0,0,0,0,0,0,0
ENSG00000228615,10,1,2,5,3,6,2,0,0,2
ENSG00000153107,2333,2825,1809,1924,1981,3071,859,1255,966,1030
ENSG00000266063,0,2,1,0,0,0,0,0,0,0
ENSG00000230958,3,0,0,1,0,2,0,0,0,0
ENSG00000236307,8,6,6,9,6,12,0,6,3,1
ENSG00000153208,619,840,472,573,356,629,331,493,726,761
ENSG00000240183,0,1,0,1,0,2,2,0,0,4
ENSG00000225496,1,1,2,0,0,0,0,0,3,0
ENSG00000232277,1,0,0,0,0,0,1,0,0,0
ENSG00000153214,923,1239,704,805,661,948,465,651,579,687
ENSG00000144152,537,487,313,463,343,771,242,302,212,215
ENSG00000278962,106,94,46,82,55,143,51,52,39,44
ENSG00000144161,403,561,305,353,353,579,166,237,183,231
ENSG00000188177,525,835,401,453,310,531,295,442,374,385
ENSG00000235258,5,4,0,0,0,1,2,1,0,1
ENSG00000236555,0,0,0,0,0,0,1,0,0,0
ENSG00000169629,111,139,80,98,68,123,51,55,45,66
ENSG00000283698,4,3,1,4,5,6,0,3,4,2
ENSG00000114999,2481,3135,2054,2405,2560,3780,1949,2661,2095,2184
ENSG00000125630,1653,2080,1497,1597,1663,2309,700,1020,948,1076
ENSG00000207383,19,32,20,20,16,36,8,6,10,10
ENSG00000125611,582,788,577,639,508,850,446,604,539,676
ENSG00000243389,16,15,8,10,12,12,19,17,23,29
ENSG00000228251,16,5,6,8,5,4,2,10,2,9
ENSG00000231747,3,5,2,1,1,2,1,2,1,0
ENSG00000237753,103,134,71,89,46,107,37,62,44,55
ENSG00000144136,2545,3150,1844,2112,2145,3018,3077,4122,1774,2504
ENSG00000144130,9,7,2,6,6,7,10,9,1,5
ENSG00000169607,706,906,560,656,733,1133,639,978,622,539
ENSG00000115008,1,1,0,1,2,6,1,2,2,2
ENSG00000125538,0,1,0,1,2,0,0,1,0,0
ENSG00000280228,0,4,0,0,2,4,0,1,1,0
ENSG00000180152,2,0,0,0,0,0,0,4,0,0
ENSG00000125571,0,2,1,0,0,0,0,1,0,0
ENSG00000227368,1,0,1,0,1,1,0,0,0,0
ENSG00000136688,1,0,0,0,0,0,0,0,0,0
ENSG00000236124,1,0,0,0,0,0,0,0,0,0
ENSG00000232090,0,0,0,0,0,0,0,0,0,0
ENSG00000136694,0,0,0,0,0,0,0,0,0,0
ENSG00000136696,0,0,1,0,0,0,0,0,0,0
ENSG00000136695,1,0,0,0,0,0,0,0,0,0
ENSG00000136697,0,0,0,0,0,0,0,0,0,0
ENSG00000201805,1,0,0,0,0,0,0,0,0,1
ENSG00000136689,0,0,0,1,0,1,0,0,0,0
ENSG00000125637,53,49,26,38,38,62,26,35,7,27
ENSG00000234174,0,0,0,0,0,0,1,0,0,0
ENSG00000189223,1776,1988,1447,1603,1243,1983,468,647,648,951
ENSG00000125618,336,433,322,310,246,369,72,123,91,131
ENSG00000231292,2,0,0,0,2,0,0,0,0,0
ENSG00000234997,1,5,2,4,4,5,1,1,0,1
ENSG00000272563,3,4,2,2,2,7,2,1,0,1
ENSG00000136682,556,637,517,610,413,802,281,367,380,503
ENSG00000184492,5,3,3,3,0,4,3,16,4,9
ENSG00000234148,3,0,0,1,0,3,2,0,0,2
ENSG00000231943,1,0,0,2,0,2,0,0,0,0
ENSG00000225398,9,0,1,3,0,6,2,4,0,4
ENSG00000226516,0,0,0,0,0,1,0,0,0,0
ENSG00000221055,3,8,2,1,1,2,2,4,1,4
ENSG00000146556,613,771,435,537,371,594,140,161,167,209
